Country,Product,Month,Quantity
India,FreshFusion All-Purpose Cleaner,Jan2004,1768.000000000000000
India,FreshFusion All-Purpose Cleaner,Feb2004,1810.000000000000000
India,FreshFusion All-Purpose Cleaner,Mar2004,1878.000000000000000
India,FreshFusion All-Purpose Cleaner,Apr2004,1838.000000000000000
India,FreshFusion All-Purpose Cleaner,May2004,1927.000000000000000
India,FreshFusion All-Purpose Cleaner,Jun2004,1861.000000000000000
India,FreshFusion All-Purpose Cleaner,Jul2004,2039.000000000000000
India,FreshFusion All-Purpose Cleaner,Aug2004,1933.000000000000000
India,FreshFusion All-Purpose Cleaner,Sep2004,1840.000000000000000
India,FreshFusion All-Purpose Cleaner,Oct2004,1915.000000000000000
India,FreshFusion All-Purpose Cleaner,Nov2004,1758.000000000000000
India,FreshFusion All-Purpose Cleaner,Dec2004,1746.000000000000000
India,BrightBreeze Window Cleaner,Jan2004,593.000000000000000
India,BrightBreeze Window Cleaner,Feb2004,563.000000000000000
India,BrightBreeze Window Cleaner,Mar2004,524.000000000000000
India,BrightBreeze Window Cleaner,Apr2004,530.000000000000000
India,BrightBreeze Window Cleaner,May2004,549.000000000000000
India,BrightBreeze Window Cleaner,Jun2004,566.000000000000000
India,BrightBreeze Window Cleaner,Jul2004,584.000000000000000
India,BrightBreeze Window Cleaner,Aug2004,594.000000000000000
India,BrightBreeze Window Cleaner,Sep2004,569.000000000000000
India,BrightBreeze Window Cleaner,Oct2004,604.000000000000000
India,BrightBreeze Window Cleaner,Nov2004,564.000000000000000
India,BrightBreeze Window Cleaner,Dec2004,617.000000000000000
India,GentleGlow Dish Soap,Jan2004,412.000000000000000
India,GentleGlow Dish Soap,Feb2004,494.000000000000000
India,GentleGlow Dish Soap,Mar2004,449.000000000000000
India,GentleGlow Dish Soap,Apr2004,534.000000000000000
India,GentleGlow Dish Soap,May2004,398.000000000000000
India,GentleGlow Dish Soap,Jun2004,481.000000000000000
India,GentleGlow Dish Soap,Jul2004,475.000000000000000
India,GentleGlow Dish Soap,Aug2004,450.000000000000000
India,GentleGlow Dish Soap,Sep2004,499.000000000000000
India,GentleGlow Dish Soap,Oct2004,464.000000000000000
India,GentleGlow Dish Soap,Nov2004,498.000000000000000
India,GentleGlow Dish Soap,Dec2004,519.000000000000000
India,PurePore Insect Repellent Spray,Jan2004,666.000000000000000
India,PurePore Insect Repellent Spray,Feb2004,611.000000000000000
India,PurePore Insect Repellent Spray,Mar2004,698.000000000000000
India,PurePore Insect Repellent Spray,Apr2004,747.000000000000000
India,PurePore Insect Repellent Spray,May2004,694.000000000000000
India,PurePore Insect Repellent Spray,Jun2004,746.000000000000000
India,PurePore Insect Repellent Spray,Jul2004,588.000000000000000
India,PurePore Insect Repellent Spray,Aug2004,670.000000000000000
India,PurePore Insect Repellent Spray,Sep2004,669.000000000000000
India,PurePore Insect Repellent Spray,Oct2004,664.000000000000000
India,PurePore Insect Repellent Spray,Nov2004,678.000000000000000
India,PurePore Insect Repellent Spray,Dec2004,689.000000000000000
India,CalmingClean Trash Bags,Jan2004,743.000000000000000
India,CalmingClean Trash Bags,Feb2004,725.000000000000000
India,CalmingClean Trash Bags,Mar2004,725.000000000000000
India,CalmingClean Trash Bags,Apr2004,713.000000000000000
India,CalmingClean Trash Bags,May2004,732.000000000000000
India,CalmingClean Trash Bags,Jun2004,727.000000000000000
India,CalmingClean Trash Bags,Jul2004,745.000000000000000
India,CalmingClean Trash Bags,Aug2004,720.000000000000000
India,CalmingClean Trash Bags,Sep2004,735.000000000000000
India,CalmingClean Trash Bags,Oct2004,722.000000000000000
India,CalmingClean Trash Bags,Nov2004,774.000000000000000
India,CalmingClean Trash Bags,Dec2004,759.000000000000000
India,SoothingSerenity Humidifier,Jan2004,1341.000000000000000
India,SoothingSerenity Humidifier,Feb2004,1260.000000000000000
India,SoothingSerenity Humidifier,Mar2004,1195.000000000000000
India,SoothingSerenity Humidifier,Apr2004,1357.000000000000000
India,SoothingSerenity Humidifier,May2004,1277.000000000000000
India,SoothingSerenity Humidifier,Jun2004,1226.000000000000000
India,SoothingSerenity Humidifier,Jul2004,1371.000000000000000
India,SoothingSerenity Humidifier,Aug2004,1184.000000000000000
India,SoothingSerenity Humidifier,Sep2004,1203.000000000000000
India,SoothingSerenity Humidifier,Oct2004,1312.000000000000000
India,SoothingSerenity Humidifier,Nov2004,1314.000000000000000
India,SoothingSerenity Humidifier,Dec2004,1314.000000000000000
India,PurePaw Dog Shampoo,Jan2004,603.000000000000000
India,PurePaw Dog Shampoo,Feb2004,682.000000000000000
India,PurePaw Dog Shampoo,Mar2004,655.000000000000000
India,PurePaw Dog Shampoo,Apr2004,694.000000000000000
India,PurePaw Dog Shampoo,May2004,638.000000000000000
India,PurePaw Dog Shampoo,Jun2004,680.000000000000000
India,PurePaw Dog Shampoo,Jul2004,583.000000000000000
India,PurePaw Dog Shampoo,Aug2004,596.000000000000000
India,PurePaw Dog Shampoo,Sep2004,615.000000000000000
India,PurePaw Dog Shampoo,Oct2004,630.000000000000000
India,PurePaw Dog Shampoo,Nov2004,660.000000000000000
India,PurePaw Dog Shampoo,Dec2004,666.000000000000000
India,RadiantRover Pet Conditioner,Jan2004,4341.000000000000000
India,RadiantRover Pet Conditioner,Feb2004,4313.000000000000000
India,RadiantRover Pet Conditioner,Mar2004,4121.000000000000000
India,RadiantRover Pet Conditioner,Apr2004,4350.000000000000000
India,RadiantRover Pet Conditioner,May2004,4458.000000000000000
India,RadiantRover Pet Conditioner,Jun2004,4177.000000000000000
India,RadiantRover Pet Conditioner,Jul2004,4340.000000000000000
India,RadiantRover Pet Conditioner,Aug2004,4393.000000000000000
India,RadiantRover Pet Conditioner,Sep2004,4211.000000000000000
India,RadiantRover Pet Conditioner,Oct2004,4253.000000000000000
India,RadiantRover Pet Conditioner,Nov2004,4539.000000000000000
India,RadiantRover Pet Conditioner,Dec2004,4371.000000000000000
India,BrightBreeze Pet Odor Eliminator,Jan2004,467.000000000000000
India,BrightBreeze Pet Odor Eliminator,Feb2004,368.000000000000000
India,BrightBreeze Pet Odor Eliminator,Mar2004,405.000000000000000
India,BrightBreeze Pet Odor Eliminator,Apr2004,432.000000000000000
India,BrightBreeze Pet Odor Eliminator,May2004,476.000000000000000
India,BrightBreeze Pet Odor Eliminator,Jun2004,360.000000000000000
India,BrightBreeze Pet Odor Eliminator,Jul2004,378.000000000000000
India,BrightBreeze Pet Odor Eliminator,Aug2004,447.000000000000000
India,BrightBreeze Pet Odor Eliminator,Sep2004,488.000000000000000
India,BrightBreeze Pet Odor Eliminator,Oct2004,387.000000000000000
India,BrightBreeze Pet Odor Eliminator,Nov2004,388.000000000000000
India,BrightBreeze Pet Odor Eliminator,Dec2004,495.000000000000000
Russia,MorningMint,Jan2004,1267.000000000000000
Russia,MorningMint,Feb2004,1276.000000000000000
Russia,MorningMint,Mar2004,1272.000000000000000
Russia,MorningMint,Apr2004,1372.000000000000000
Russia,MorningMint,May2004,1300.000000000000000
Russia,MorningMint,Jun2004,975.000000000000000
Russia,MorningMint,Jul2004,1248.000000000000000
Russia,MorningMint,Aug2004,1360.000000000000000
Russia,MorningMint,Sep2004,1352.000000000000000
Russia,MorningMint,Oct2004,1306.000000000000000
Russia,MorningMint,Nov2004,1307.000000000000000
Russia,MorningMint,Dec2004,1307.000000000000000
Russia,FreshStart Toothpaste,Jan2004,921.000000000000000
Russia,FreshStart Toothpaste,Feb2004,948.000000000000000
Russia,FreshStart Toothpaste,Mar2004,885.000000000000000
Russia,FreshStart Toothpaste,Apr2004,850.000000000000000
Russia,FreshStart Toothpaste,May2004,878.000000000000000
Russia,FreshStart Toothpaste,Jun2004,918.000000000000000
Russia,FreshStart Toothpaste,Jul2004,807.000000000000000
Russia,FreshStart Toothpaste,Aug2004,830.000000000000000
Russia,FreshStart Toothpaste,Sep2004,855.000000000000000
Russia,FreshStart Toothpaste,Oct2004,874.000000000000000
Russia,FreshStart Toothpaste,Nov2004,949.000000000000000
Russia,FreshStart Toothpaste,Dec2004,811.000000000000000
Russia,SmileShield Whitening Strips,Jan2004,2900.000000000000000
Russia,SmileShield Whitening Strips,Feb2004,2816.000000000000000
Russia,SmileShield Whitening Strips,Mar2004,2705.000000000000000
Russia,SmileShield Whitening Strips,Apr2004,2949.000000000000000
Russia,SmileShield Whitening Strips,May2004,3003.000000000000000
Russia,SmileShield Whitening Strips,Jun2004,2702.000000000000000
Russia,SmileShield Whitening Strips,Jul2004,2976.000000000000000
Russia,SmileShield Whitening Strips,Aug2004,2714.000000000000000
Russia,SmileShield Whitening Strips,Sep2004,2640.000000000000000
Russia,SmileShield Whitening Strips,Oct2004,2701.000000000000000
Russia,SmileShield Whitening Strips,Nov2004,2518.000000000000000
Russia,SmileShield Whitening Strips,Dec2004,2719.000000000000000
Russia,BriteBite Toothbrush,Jan2004,2027.000000000000000
Russia,BriteBite Toothbrush,Feb2004,1894.000000000000000
Russia,BriteBite Toothbrush,Mar2004,1970.000000000000000
Russia,BriteBite Toothbrush,Apr2004,1882.000000000000000
Russia,BriteBite Toothbrush,May2004,1975.000000000000000
Russia,BriteBite Toothbrush,Jun2004,1890.000000000000000
Russia,BriteBite Toothbrush,Jul2004,1912.000000000000000
Russia,BriteBite Toothbrush,Aug2004,1902.000000000000000
Russia,BriteBite Toothbrush,Sep2004,2048.000000000000000
Russia,BriteBite Toothbrush,Oct2004,1971.000000000000000
Russia,BriteBite Toothbrush,Nov2004,1899.000000000000000
Russia,BriteBite Toothbrush,Dec2004,2135.000000000000000
Russia,OralEase Gel,Jan2004,1957.000000000000000
Russia,OralEase Gel,Feb2004,2152.000000000000000
Russia,OralEase Gel,Mar2004,1928.000000000000000
Russia,OralEase Gel,Apr2004,1944.000000000000000
Russia,OralEase Gel,May2004,1916.000000000000000
Russia,OralEase Gel,Jun2004,1937.000000000000000
Russia,OralEase Gel,Jul2004,1973.000000000000000
Russia,OralEase Gel,Aug2004,2009.000000000000000
Russia,OralEase Gel,Sep2004,2092.000000000000000
Russia,OralEase Gel,Oct2004,1951.000000000000000
Russia,OralEase Gel,Nov2004,2016.000000000000000
Russia,OralEase Gel,Dec2004,2056.000000000000000
Russia,DentalDefense Toothpaste,Jan2004,3204.000000000000000
Russia,DentalDefense Toothpaste,Feb2004,3174.000000000000000
Russia,DentalDefense Toothpaste,Mar2004,3149.000000000000000
Russia,DentalDefense Toothpaste,Apr2004,3276.000000000000000
Russia,DentalDefense Toothpaste,May2004,3626.000000000000000
Russia,DentalDefense Toothpaste,Jun2004,3498.000000000000000
Russia,DentalDefense Toothpaste,Jul2004,3151.000000000000000
Russia,DentalDefense Toothpaste,Aug2004,3319.000000000000000
Russia,DentalDefense Toothpaste,Sep2004,3267.000000000000000
Russia,DentalDefense Toothpaste,Oct2004,3291.000000000000000
Russia,DentalDefense Toothpaste,Nov2004,3228.000000000000000
Russia,DentalDefense Toothpaste,Dec2004,3637.000000000000000
Russia,SparklingSmile Water Flosser,Jan2004,1822.000000000000000
Russia,SparklingSmile Water Flosser,Feb2004,1872.000000000000000
Russia,SparklingSmile Water Flosser,Mar2004,1911.000000000000000
Russia,SparklingSmile Water Flosser,Apr2004,1796.000000000000000
Russia,SparklingSmile Water Flosser,May2004,1772.000000000000000
Russia,SparklingSmile Water Flosser,Jun2004,1882.000000000000000
Russia,SparklingSmile Water Flosser,Jul2004,1993.000000000000000
Russia,SparklingSmile Water Flosser,Aug2004,1832.000000000000000
Russia,SparklingSmile Water Flosser,Sep2004,1764.000000000000000
Russia,SparklingSmile Water Flosser,Oct2004,1749.000000000000000
Russia,SparklingSmile Water Flosser,Nov2004,1964.000000000000000
Russia,SparklingSmile Water Flosser,Dec2004,1810.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Jan2004,2490.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Feb2004,2492.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Mar2004,2625.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Apr2004,2479.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,May2004,2679.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Jun2004,2397.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Jul2004,2372.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Aug2004,2554.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Sep2004,2416.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Oct2004,2645.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Nov2004,2481.000000000000000
Russia,SmileSavvy Tooth Whitening Kit,Dec2004,2515.000000000000000
Russia,DailyDazzle Toothpaste,Jan2004,906.000000000000000
Russia,DailyDazzle Toothpaste,Feb2004,823.000000000000000
Russia,DailyDazzle Toothpaste,Mar2004,805.000000000000000
Russia,DailyDazzle Toothpaste,Apr2004,818.000000000000000
Russia,DailyDazzle Toothpaste,May2004,975.000000000000000
Russia,DailyDazzle Toothpaste,Jun2004,836.000000000000000
Russia,DailyDazzle Toothpaste,Jul2004,816.000000000000000
Russia,DailyDazzle Toothpaste,Aug2004,817.000000000000000
Russia,DailyDazzle Toothpaste,Sep2004,828.000000000000000
Russia,DailyDazzle Toothpaste,Oct2004,778.000000000000000
Russia,DailyDazzle Toothpaste,Nov2004,766.000000000000000
Russia,DailyDazzle Toothpaste,Dec2004,784.000000000000000
Russia,OralEase Plus Toothbrush,Jan2004,1333.000000000000000
Russia,OralEase Plus Toothbrush,Feb2004,1437.000000000000000
Russia,OralEase Plus Toothbrush,Mar2004,1450.000000000000000
Russia,OralEase Plus Toothbrush,Apr2004,1312.000000000000000
Russia,OralEase Plus Toothbrush,May2004,1330.000000000000000
Russia,OralEase Plus Toothbrush,Jun2004,1294.000000000000000
Russia,OralEase Plus Toothbrush,Jul2004,1398.000000000000000
Russia,OralEase Plus Toothbrush,Aug2004,1390.000000000000000
Russia,OralEase Plus Toothbrush,Sep2004,1425.000000000000000
Russia,OralEase Plus Toothbrush,Oct2004,1403.000000000000000
Russia,OralEase Plus Toothbrush,Nov2004,1342.000000000000000
Russia,OralEase Plus Toothbrush,Dec2004,1325.000000000000000
Russia,SmilesSoPure Waterpik,Jan2004,970.000000000000000
Russia,SmilesSoPure Waterpik,Feb2004,934.000000000000000
Russia,SmilesSoPure Waterpik,Mar2004,949.000000000000000
Russia,SmilesSoPure Waterpik,Apr2004,974.000000000000000
Russia,SmilesSoPure Waterpik,May2004,970.000000000000000
Russia,SmilesSoPure Waterpik,Jun2004,972.000000000000000
Russia,SmilesSoPure Waterpik,Jul2004,971.000000000000000
Russia,SmilesSoPure Waterpik,Aug2004,972.000000000000000
Russia,SmilesSoPure Waterpik,Sep2004,1009.000000000000000
Russia,SmilesSoPure Waterpik,Oct2004,944.000000000000000
Russia,SmilesSoPure Waterpik,Nov2004,1000.000000000000000
Russia,SmilesSoPure Waterpik,Dec2004,977.000000000000000
Russia,FreshFix Mouthwash,Jan2004,954.000000000000000
Russia,FreshFix Mouthwash,Feb2004,926.000000000000000
Russia,FreshFix Mouthwash,Mar2004,969.000000000000000
Russia,FreshFix Mouthwash,Apr2004,987.000000000000000
Russia,FreshFix Mouthwash,May2004,874.000000000000000
Russia,FreshFix Mouthwash,Jun2004,923.000000000000000
Russia,FreshFix Mouthwash,Jul2004,857.000000000000000
Russia,FreshFix Mouthwash,Aug2004,963.000000000000000
Russia,FreshFix Mouthwash,Sep2004,912.000000000000000
Russia,FreshFix Mouthwash,Oct2004,929.000000000000000
Russia,FreshFix Mouthwash,Nov2004,968.000000000000000
Russia,FreshFix Mouthwash,Dec2004,928.000000000000000
Russia,SparklingGlow Toothpaste,Jan2004,1505.000000000000000
Russia,SparklingGlow Toothpaste,Feb2004,1571.000000000000000
Russia,SparklingGlow Toothpaste,Mar2004,1440.000000000000000
Russia,SparklingGlow Toothpaste,Apr2004,1560.000000000000000
Russia,SparklingGlow Toothpaste,May2004,1511.000000000000000
Russia,SparklingGlow Toothpaste,Jun2004,1484.000000000000000
Russia,SparklingGlow Toothpaste,Jul2004,1391.000000000000000
Russia,SparklingGlow Toothpaste,Aug2004,1597.000000000000000
Russia,SparklingGlow Toothpaste,Sep2004,1699.000000000000000
Russia,SparklingGlow Toothpaste,Oct2004,1535.000000000000000
Russia,SparklingGlow Toothpaste,Nov2004,1480.000000000000000
Russia,SparklingGlow Toothpaste,Dec2004,1429.000000000000000
Russia,SoftStep Shaving Cream,Jan2004,3204.000000000000000
Russia,SoftStep Shaving Cream,Feb2004,3344.000000000000000
Russia,SoftStep Shaving Cream,Mar2004,3471.000000000000000
Russia,SoftStep Shaving Cream,Apr2004,3322.000000000000000
Russia,SoftStep Shaving Cream,May2004,3138.000000000000000
Russia,SoftStep Shaving Cream,Jun2004,3369.000000000000000
Russia,SoftStep Shaving Cream,Jul2004,3422.000000000000000
Russia,SoftStep Shaving Cream,Aug2004,3247.000000000000000
Russia,SoftStep Shaving Cream,Sep2004,3382.000000000000000
Russia,SoftStep Shaving Cream,Oct2004,3321.000000000000000
Russia,SoftStep Shaving Cream,Nov2004,3350.000000000000000
Russia,SoftStep Shaving Cream,Dec2004,3340.000000000000000
Russia,GentleGlow Face Lotion,Jan2004,1317.000000000000000
Russia,GentleGlow Face Lotion,Feb2004,1195.000000000000000
Russia,GentleGlow Face Lotion,Mar2004,1256.000000000000000
Russia,GentleGlow Face Lotion,Apr2004,1051.000000000000000
Russia,GentleGlow Face Lotion,May2004,1212.000000000000000
Russia,GentleGlow Face Lotion,Jun2004,1248.000000000000000
Russia,GentleGlow Face Lotion,Jul2004,1261.000000000000000
Russia,GentleGlow Face Lotion,Aug2004,1074.000000000000000
Russia,GentleGlow Face Lotion,Sep2004,1229.000000000000000
Russia,GentleGlow Face Lotion,Oct2004,1230.000000000000000
Russia,GentleGlow Face Lotion,Nov2004,1174.000000000000000
Russia,GentleGlow Face Lotion,Dec2004,1142.000000000000000
Russia,HydraHydrate Hand Cream,Feb2004,281.000000000000000
Russia,HydraHydrate Hand Cream,Mar2004,559.000000000000000
Russia,HydraHydrate Hand Cream,Jun2004,74.000000000000000
Russia,HydraHydrate Hand Cream,Aug2004,1147.000000000000000
Russia,HydraHydrate Hand Cream,Sep2004,1442.000000000000000
Russia,HydraHydrate Hand Cream,Oct2004,835.000000000000000
Russia,HydraHydrate Hand Cream,Nov2004,777.000000000000000
Russia,HydraHydrate Hand Cream,Dec2004,523.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Jan2004,840.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Feb2004,759.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Mar2004,758.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Apr2004,783.000000000000000
Russia,SilkSmooth Exfoliating Scrub,May2004,764.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Jun2004,686.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Jul2004,851.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Aug2004,738.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Sep2004,728.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Oct2004,750.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Nov2004,784.000000000000000
Russia,SilkSmooth Exfoliating Scrub,Dec2004,744.000000000000000
Russia,CleanSkin Acne Treatment,Jan2004,447.000000000000000
Russia,CleanSkin Acne Treatment,Feb2004,487.000000000000000
Russia,CleanSkin Acne Treatment,Mar2004,584.000000000000000
Russia,CleanSkin Acne Treatment,Apr2004,489.000000000000000
Russia,CleanSkin Acne Treatment,May2004,461.000000000000000
Russia,CleanSkin Acne Treatment,Jun2004,485.000000000000000
Russia,CleanSkin Acne Treatment,Jul2004,463.000000000000000
Russia,CleanSkin Acne Treatment,Aug2004,494.000000000000000
Russia,CleanSkin Acne Treatment,Sep2004,544.000000000000000
Russia,CleanSkin Acne Treatment,Oct2004,497.000000000000000
Russia,CleanSkin Acne Treatment,Nov2004,444.000000000000000
Russia,CleanSkin Acne Treatment,Dec2004,499.000000000000000
Russia,SunShield SPF 50 Lotion,Jan2004,2195.000000000000000
Russia,SunShield SPF 50 Lotion,Feb2004,2277.000000000000000
Russia,SunShield SPF 50 Lotion,Mar2004,2226.000000000000000
Russia,SunShield SPF 50 Lotion,Apr2004,2081.000000000000000
Russia,SunShield SPF 50 Lotion,May2004,2193.000000000000000
Russia,SunShield SPF 50 Lotion,Jun2004,2127.000000000000000
Russia,SunShield SPF 50 Lotion,Jul2004,2241.000000000000000
Russia,SunShield SPF 50 Lotion,Aug2004,2178.000000000000000
Russia,SunShield SPF 50 Lotion,Sep2004,2159.000000000000000
Russia,SunShield SPF 50 Lotion,Oct2004,2120.000000000000000
Russia,SunShield SPF 50 Lotion,Nov2004,2249.000000000000000
Russia,SunShield SPF 50 Lotion,Dec2004,1992.000000000000000
Russia,Calming Creme Relaxant Bath,Jan2004,1527.000000000000000
Russia,Calming Creme Relaxant Bath,Feb2004,1619.000000000000000
Russia,Calming Creme Relaxant Bath,Mar2004,1585.000000000000000
Russia,Calming Creme Relaxant Bath,Apr2004,1601.000000000000000
Russia,Calming Creme Relaxant Bath,May2004,1565.000000000000000
Russia,Calming Creme Relaxant Bath,Jun2004,1538.000000000000000
Russia,Calming Creme Relaxant Bath,Jul2004,1587.000000000000000
Russia,Calming Creme Relaxant Bath,Aug2004,1471.000000000000000
Russia,Calming Creme Relaxant Bath,Sep2004,1525.000000000000000
Russia,Calming Creme Relaxant Bath,Oct2004,1499.000000000000000
Russia,Calming Creme Relaxant Bath,Nov2004,1528.000000000000000
Russia,Calming Creme Relaxant Bath,Dec2004,1442.000000000000000
Russia,Brightening Body Wash,Jan2004,2218.000000000000000
Russia,Brightening Body Wash,Feb2004,2164.000000000000000
Russia,Brightening Body Wash,Mar2004,2212.000000000000000
Russia,Brightening Body Wash,Apr2004,2211.000000000000000
Russia,Brightening Body Wash,May2004,2173.000000000000000
Russia,Brightening Body Wash,Jun2004,2120.000000000000000
Russia,Brightening Body Wash,Jul2004,2296.000000000000000
Russia,Brightening Body Wash,Aug2004,2184.000000000000000
Russia,Brightening Body Wash,Sep2004,2187.000000000000000
Russia,Brightening Body Wash,Oct2004,2077.000000000000000
Russia,Brightening Body Wash,Nov2004,2113.000000000000000
Russia,Brightening Body Wash,Dec2004,1958.000000000000000
Russia,SmoothOperator Shaving Gel,Jan2004,1504.000000000000000
Russia,SmoothOperator Shaving Gel,Feb2004,1451.000000000000000
Russia,SmoothOperator Shaving Gel,Mar2004,1362.000000000000000
Russia,SmoothOperator Shaving Gel,Apr2004,1522.000000000000000
Russia,SmoothOperator Shaving Gel,May2004,1485.000000000000000
Russia,SmoothOperator Shaving Gel,Jun2004,1335.000000000000000
Russia,SmoothOperator Shaving Gel,Jul2004,1301.000000000000000
Russia,SmoothOperator Shaving Gel,Aug2004,1289.000000000000000
Russia,SmoothOperator Shaving Gel,Sep2004,1339.000000000000000
Russia,SmoothOperator Shaving Gel,Oct2004,1759.000000000000000
Russia,SmoothOperator Shaving Gel,Nov2004,1307.000000000000000
Russia,SmoothOperator Shaving Gel,Dec2004,1415.000000000000000
Russia,RadiantRose Face Mask,Jan2004,567.000000000000000
Russia,RadiantRose Face Mask,Feb2004,608.000000000000000
Russia,RadiantRose Face Mask,Mar2004,625.000000000000000
Russia,RadiantRose Face Mask,Apr2004,660.000000000000000
Russia,RadiantRose Face Mask,May2004,599.000000000000000
Russia,RadiantRose Face Mask,Jun2004,646.000000000000000
Russia,RadiantRose Face Mask,Jul2004,570.000000000000000
Russia,RadiantRose Face Mask,Aug2004,577.000000000000000
Russia,RadiantRose Face Mask,Sep2004,639.000000000000000
Russia,RadiantRose Face Mask,Oct2004,618.000000000000000
Russia,RadiantRose Face Mask,Nov2004,608.000000000000000
Russia,RadiantRose Face Mask,Dec2004,682.000000000000000
Russia,GentleGlow Face Cleanser,Jan2004,1777.000000000000000
Russia,GentleGlow Face Cleanser,Feb2004,1989.000000000000000
Russia,GentleGlow Face Cleanser,Mar2004,1833.000000000000000
Russia,GentleGlow Face Cleanser,Apr2004,1942.000000000000000
Russia,GentleGlow Face Cleanser,May2004,1965.000000000000000
Russia,GentleGlow Face Cleanser,Jun2004,1991.000000000000000
Russia,GentleGlow Face Cleanser,Jul2004,1963.000000000000000
Russia,GentleGlow Face Cleanser,Aug2004,2104.000000000000000
Russia,GentleGlow Face Cleanser,Sep2004,1992.000000000000000
Russia,GentleGlow Face Cleanser,Oct2004,1953.000000000000000
Russia,GentleGlow Face Cleanser,Nov2004,1977.000000000000000
Russia,GentleGlow Face Cleanser,Dec2004,1837.000000000000000
Russia,SilkySkin Moisturizing Cream,Jan2004,972.000000000000000
Russia,SilkySkin Moisturizing Cream,Feb2004,1071.000000000000000
Russia,SilkySkin Moisturizing Cream,Mar2004,929.000000000000000
Russia,SilkySkin Moisturizing Cream,Apr2004,968.000000000000000
Russia,SilkySkin Moisturizing Cream,May2004,960.000000000000000
Russia,SilkySkin Moisturizing Cream,Jun2004,1004.000000000000000
Russia,SilkySkin Moisturizing Cream,Jul2004,1119.000000000000000
Russia,SilkySkin Moisturizing Cream,Aug2004,1002.000000000000000
Russia,SilkySkin Moisturizing Cream,Sep2004,1015.000000000000000
Russia,SilkySkin Moisturizing Cream,Oct2004,987.000000000000000
Russia,SilkySkin Moisturizing Cream,Nov2004,1061.000000000000000
Russia,SilkySkin Moisturizing Cream,Dec2004,1068.000000000000000
Russia,MorningMist Deodorant,Jan2004,901.000000000000000
Russia,MorningMist Deodorant,Feb2004,853.000000000000000
Russia,MorningMist Deodorant,Mar2004,892.000000000000000
Russia,MorningMist Deodorant,Apr2004,905.000000000000000
Russia,MorningMist Deodorant,May2004,1014.000000000000000
Russia,MorningMist Deodorant,Jun2004,942.000000000000000
Russia,MorningMist Deodorant,Jul2004,919.000000000000000
Russia,MorningMist Deodorant,Aug2004,915.000000000000000
Russia,MorningMist Deodorant,Sep2004,959.000000000000000
Russia,MorningMist Deodorant,Oct2004,999.000000000000000
Russia,MorningMist Deodorant,Nov2004,939.000000000000000
Russia,MorningMist Deodorant,Dec2004,995.000000000000000
Russia,Hydrating Honey Body Lotion,Jan2004,2630.000000000000000
Russia,Hydrating Honey Body Lotion,Feb2004,2724.000000000000000
Russia,Hydrating Honey Body Lotion,Mar2004,2760.000000000000000
Russia,Hydrating Honey Body Lotion,Apr2004,2661.000000000000000
Russia,Hydrating Honey Body Lotion,May2004,2811.000000000000000
Russia,Hydrating Honey Body Lotion,Jun2004,2805.000000000000000
Russia,Hydrating Honey Body Lotion,Jul2004,2624.000000000000000
Russia,Hydrating Honey Body Lotion,Aug2004,2622.000000000000000
Russia,Hydrating Honey Body Lotion,Sep2004,2616.000000000000000
Russia,Hydrating Honey Body Lotion,Oct2004,2690.000000000000000
Russia,Hydrating Honey Body Lotion,Nov2004,2639.000000000000000
Russia,Hydrating Honey Body Lotion,Dec2004,2631.000000000000000
Russia,FreshFusion Detergent,Jan2004,1074.000000000000000
Russia,FreshFusion Detergent,Feb2004,1144.000000000000000
Russia,FreshFusion Detergent,Mar2004,1130.000000000000000
Russia,FreshFusion Detergent,Apr2004,967.000000000000000
Russia,FreshFusion Detergent,May2004,1121.000000000000000
Russia,FreshFusion Detergent,Jun2004,1127.000000000000000
Russia,FreshFusion Detergent,Jul2004,1137.000000000000000
Russia,FreshFusion Detergent,Aug2004,1094.000000000000000
Russia,FreshFusion Detergent,Sep2004,1129.000000000000000
Russia,FreshFusion Detergent,Oct2004,948.000000000000000
Russia,FreshFusion Detergent,Nov2004,951.000000000000000
Russia,FreshFusion Detergent,Dec2004,1123.000000000000000
Russia,SoothingSoft Fabric Softener,Jan2004,2151.000000000000000
