Country,Product,Month,Quantity
Egypt,BrightBreeze Insect Repellent,Jul2004,1068.0
Egypt,BrightBreeze Insect Repellent,Aug2004,1018.0
Egypt,BrightBreeze Insect Repellent,Sep2004,1952.0
Egypt,BrightBreeze Insect Repellent,Oct2004,1059.0
Egypt,BrightBreeze Insect Repellent,Nov2004,1074.0
Egypt,BrightBreeze Insect Repellent,Dec2004,1044.0
Egypt,SoftStep Baby Shampoo,Jan2004,1284.0
Egypt,SoftStep Baby Shampoo,Mar2004,769.0
Egypt,SoftStep Baby Shampoo,Apr2004,1661.0
Egypt,SoftStep Baby Shampoo,May2004,1808.0
Egypt,SoftStep Baby Shampoo,Jun2004,596.0
Egypt,SoftStep Baby Shampoo,Aug2004,2510.0
Egypt,SoftStep Baby Shampoo,Sep2004,806.0
Egypt,RadiantRose Baby Massage Oil,Jan2004,3365.0
Egypt,RadiantRose Baby Massage Oil,Jul2004,1362.0
Egypt,RadiantRose Baby Massage Oil,Aug2004,3199.0
Egypt,EasyWash Laundry Detergent for Babies,Jan2004,3313.0
Egypt,EasyWash Laundry Detergent for Babies,Feb2004,1627.0
Egypt,EasyWash Laundry Detergent for Babies,Mar2004,1677.0
Egypt,EasyWash Laundry Detergent for Babies,Apr2004,1580.0
Egypt,EasyWash Laundry Detergent for Babies,May2004,3234.0
Egypt,EasyWash Laundry Detergent for Babies,Jun2004,1677.0
Egypt,EasyWash Laundry Detergent for Babies,Jul2004,1563.0
Egypt,EasyWash Laundry Detergent for Babies,Aug2004,1723.0
Egypt,EasyWash Laundry Detergent for Babies,Sep2004,2353.0
Egypt,EasyWash Laundry Detergent for Babies,Oct2004,2287.0
Egypt,EasyWash Laundry Detergent for Babies,Nov2004,1745.0
Egypt,EasyWash Laundry Detergent for Babies,Dec2004,1603.0
Egypt,LittleLullaby Diaper Liners,Jan2004,3163.0
Egypt,LittleLullaby Diaper Liners,Feb2004,772.0
Egypt,LittleLullaby Diaper Liners,Mar2004,833.0
Egypt,LittleLullaby Diaper Liners,Apr2004,740.0
Egypt,LittleLullaby Diaper Liners,May2004,3038.0
Egypt,LittleLullaby Diaper Liners,Jun2004,720.0
Egypt,LittleLullaby Diaper Liners,Jul2004,2551.0
Egypt,LittleLullaby Diaper Liners,Aug2004,793.0
Egypt,LittleLullaby Diaper Liners,Sep2004,1267.0
Egypt,LittleLullaby Diaper Liners,Oct2004,854.0
Egypt,LittleLullaby Diaper Liners,Nov2004,1343.0
Egypt,LittleLullaby Diaper Liners,Dec2004,1379.0
Egypt,SoothingSerenity Baby Rub,Jan2004,1284.0
Egypt,SoothingSerenity Baby Rub,Feb2004,1305.0
Egypt,SoothingSerenity Baby Rub,Mar2004,1293.0
Egypt,SoothingSerenity Baby Rub,Apr2004,1367.0
Egypt,SoothingSerenity Baby Rub,May2004,2128.0
Egypt,SoothingSerenity Baby Rub,Jun2004,1420.0
Egypt,SoothingSerenity Baby Rub,Jul2004,2329.0
Egypt,SoothingSerenity Baby Rub,Aug2004,1301.0
Egypt,SoothingSerenity Baby Rub,Sep2004,1364.0
Egypt,SoothingSerenity Baby Rub,Oct2004,1350.0
Egypt,SoothingSerenity Baby Rub,Nov2004,2648.0
Egypt,SoothingSerenity Baby Rub,Dec2004,2628.0
Egypt,CalmingClean Diaper Rash Cream,Feb2004,1284.0
Egypt,CalmingClean Diaper Rash Cream,Apr2004,1788.0
Egypt,CalmingClean Diaper Rash Cream,Oct2004,1754.0
Egypt,FreshFusion Baby Wipes,Jun2004,1377.0
Egypt,FreshFusion Baby Wipes,Aug2004,677.0
Egypt,FreshFusion Baby Wipes,Sep2004,847.0
Egypt,FreshFusion Baby Wipes,Oct2004,678.0
Egypt,PurePore Baby Skincare Set,Jun2004,855.0
Egypt,PurePore Baby Skincare Set,Oct2004,1462.0
Egypt,PurePore Baby Skincare Set,Nov2004,569.0
Egypt,SilkySkin Baby Moisturizer,Aug2004,770.0
Egypt,SilkySkin Baby Moisturizer,Dec2004,487.0
Egypt,GentleGlow Baby Face Wash,Apr2004,791.0
Egypt,GentleGlow Baby Face Wash,Jul2004,1770.0
Egypt,GentleGlow Baby Face Wash,Aug2004,1833.0
Egypt,GentleGlow Baby Face Wash,Dec2004,2757.0
Egypt,BrightBreeze Baby Sunscreen Stick,May2004,1301.0
Egypt,BrightBreeze Baby Sunscreen Stick,Sep2004,1435.0
Egypt,SmellSational Baby Room Spray,Feb2004,833.0
Egypt,LuminousLocks Shampoo,Feb2004,611.0
Egypt,LuminousLocks Shampoo,Oct2004,540.0
Egypt,LuminousLocks Shampoo,Nov2004,615.0
Egypt,LuminousLocks Shampoo,Dec2004,1586.0
Egypt,SilkSmooth Conditioner,Jan2004,1635.0
Egypt,SilkSmooth Conditioner,Feb2004,1753.0
Egypt,SilkSmooth Conditioner,Mar2004,1962.0
Egypt,SilkSmooth Conditioner,Apr2004,1692.0
Egypt,SilkSmooth Conditioner,May2004,1875.0
Egypt,SilkSmooth Conditioner,Jun2004,1719.0
Egypt,SilkSmooth Conditioner,Jul2004,1821.0
Egypt,SilkSmooth Conditioner,Aug2004,1691.0
Egypt,SilkSmooth Conditioner,Sep2004,1701.0
Egypt,SilkSmooth Conditioner,Oct2004,1780.0
Egypt,SilkSmooth Conditioner,Nov2004,1800.0
Egypt,SilkSmooth Conditioner,Dec2004,1741.0
Egypt,CleanSlate Feminine Deodorant,Jan2004,1940.0
Egypt,CleanSlate Feminine Deodorant,Jul2004,1657.0
Egypt,BrightBreeze Period Pain Relief,Jan2004,1644.0
Egypt,BrightBreeze Period Pain Relief,Feb2004,1622.0
Egypt,BrightBreeze Period Pain Relief,Mar2004,1557.0
Egypt,BrightBreeze Period Pain Relief,Apr2004,3012.0
Egypt,BrightBreeze Period Pain Relief,May2004,1622.0
Egypt,BrightBreeze Period Pain Relief,Jun2004,1688.0
Egypt,BrightBreeze Period Pain Relief,Jul2004,1682.0
Egypt,BrightBreeze Period Pain Relief,Aug2004,1624.0
Egypt,BrightBreeze Period Pain Relief,Sep2004,3055.0
Egypt,BrightBreeze Period Pain Relief,Oct2004,1608.0
Egypt,BrightBreeze Period Pain Relief,Nov2004,1581.0
Egypt,BrightBreeze Period Pain Relief,Dec2004,1613.0
Egypt,PurePore Sanitary Belt,Feb2004,974.0
Egypt,PurePore Sanitary Belt,Apr2004,1561.0
Egypt,PurePore Sanitary Belt,Oct2004,1340.0
Egypt,SmellSational Intimate Spray,Apr2004,1274.0
Egypt,SoftStep Shaving Cream for Women,Nov2004,517.0
Egypt,SoftStep Shaving Cream for Women,Dec2004,1388.0
Egypt,FreshFusion All-Purpose Cleaner,Jan2004,283.0
Egypt,FreshFusion All-Purpose Cleaner,Feb2004,297.0
Egypt,FreshFusion All-Purpose Cleaner,Mar2004,317.0
Egypt,FreshFusion All-Purpose Cleaner,Apr2004,314.0
Egypt,FreshFusion All-Purpose Cleaner,May2004,289.0
Egypt,FreshFusion All-Purpose Cleaner,Jun2004,302.0
Egypt,FreshFusion All-Purpose Cleaner,Jul2004,302.0
Egypt,FreshFusion All-Purpose Cleaner,Aug2004,346.0
Egypt,FreshFusion All-Purpose Cleaner,Sep2004,317.0
Egypt,FreshFusion All-Purpose Cleaner,Oct2004,298.0
Egypt,FreshFusion All-Purpose Cleaner,Nov2004,298.0
Egypt,FreshFusion All-Purpose Cleaner,Dec2004,317.0
Egypt,CleanSlate Disinfectant Spray,May2004,724.0
Egypt,CleanSlate Disinfectant Spray,Nov2004,2006.0
Egypt,SoothingSerenity Air Freshener,Jan2004,757.0
Egypt,SoothingSerenity Air Freshener,Feb2004,2417.0
Egypt,SoothingSerenity Air Freshener,Mar2004,2112.0
Egypt,SoothingSerenity Air Freshener,Apr2004,812.0
Egypt,SoothingSerenity Air Freshener,May2004,856.0
Egypt,SoothingSerenity Air Freshener,Jun2004,2439.0
Egypt,SoothingSerenity Air Freshener,Jul2004,781.0
Egypt,SoothingSerenity Air Freshener,Aug2004,782.0
Egypt,SoothingSerenity Air Freshener,Sep2004,737.0
Egypt,SoothingSerenity Air Freshener,Oct2004,774.0
Egypt,SoothingSerenity Air Freshener,Nov2004,792.0
Egypt,SoothingSerenity Air Freshener,Dec2004,3754.0
Egypt,BrightBreeze Window Cleaner,Jan2004,521.0
Egypt,BrightBreeze Window Cleaner,Apr2004,530.0
Egypt,BrightBreeze Window Cleaner,May2004,1192.0
Egypt,BrightBreeze Window Cleaner,Jun2004,1791.0
Egypt,BrightBreeze Window Cleaner,Jul2004,495.0
Egypt,BrightBreeze Window Cleaner,Oct2004,604.0
Egypt,BrightBreeze Window Cleaner,Nov2004,507.0
Egypt,GentleGlow Dish Soap,Sep2004,651.0
Egypt,GentleGlow Dish Soap,Dec2004,1434.0
Egypt,RadiantRose Glass Cleaner,Jan2004,1135.0
Egypt,RadiantRose Glass Cleaner,Feb2004,1012.0
Egypt,RadiantRose Glass Cleaner,Mar2004,1065.0
Egypt,RadiantRose Glass Cleaner,Apr2004,3039.0
Egypt,RadiantRose Glass Cleaner,May2004,3084.0
Egypt,RadiantRose Glass Cleaner,Jun2004,1157.0
Egypt,RadiantRose Glass Cleaner,Jul2004,1138.0
Egypt,RadiantRose Glass Cleaner,Aug2004,1170.0
Egypt,RadiantRose Glass Cleaner,Sep2004,1054.0
Egypt,RadiantRose Glass Cleaner,Oct2004,1707.0
Egypt,RadiantRose Glass Cleaner,Nov2004,3075.0
Egypt,RadiantRose Glass Cleaner,Dec2004,2009.0
Egypt,PurePore Insect Repellent Spray,Jan2004,1384.0
Egypt,PurePore Insect Repellent Spray,Feb2004,1340.0
Egypt,PurePore Insect Repellent Spray,Mar2004,1431.0
Egypt,PurePore Insect Repellent Spray,Apr2004,1337.0
Egypt,PurePore Insect Repellent Spray,May2004,1276.0
Egypt,PurePore Insect Repellent Spray,Jun2004,1256.0
Egypt,PurePore Insect Repellent Spray,Jul2004,1411.0
Egypt,PurePore Insect Repellent Spray,Aug2004,1324.0
Egypt,PurePore Insect Repellent Spray,Sep2004,1423.0
Egypt,PurePore Insect Repellent Spray,Oct2004,1384.0
Egypt,PurePore Insect Repellent Spray,Nov2004,1396.0
Egypt,PurePore Insect Repellent Spray,Dec2004,1528.0
Egypt,EasyWash Laundry Detergent for Delicates,Jan2004,3333.0
Egypt,EasyWash Laundry Detergent for Delicates,Feb2004,803.0
Egypt,EasyWash Laundry Detergent for Delicates,Mar2004,1820.0
Egypt,EasyWash Laundry Detergent for Delicates,Apr2004,752.0
Egypt,EasyWash Laundry Detergent for Delicates,May2004,785.0
Egypt,EasyWash Laundry Detergent for Delicates,Jun2004,861.0
Egypt,EasyWash Laundry Detergent for Delicates,Jul2004,852.0
Egypt,EasyWash Laundry Detergent for Delicates,Aug2004,873.0
Egypt,EasyWash Laundry Detergent for Delicates,Sep2004,810.0
Egypt,EasyWash Laundry Detergent for Delicates,Oct2004,792.0
Egypt,EasyWash Laundry Detergent for Delicates,Nov2004,2290.0
Egypt,EasyWash Laundry Detergent for Delicates,Dec2004,832.0
Egypt,CalmingClean Trash Bags,May2004,732.0
Egypt,SoothingSerenity Humidifier,Jan2004,478.0
Egypt,SoothingSerenity Humidifier,Feb2004,509.0
Egypt,SoothingSerenity Humidifier,Mar2004,483.0
Egypt,SoothingSerenity Humidifier,Apr2004,494.0
Egypt,SoothingSerenity Humidifier,May2004,515.0
Egypt,SoothingSerenity Humidifier,Jun2004,545.0
Egypt,SoothingSerenity Humidifier,Jul2004,521.0
Egypt,SoothingSerenity Humidifier,Aug2004,518.0
Egypt,SoothingSerenity Humidifier,Sep2004,559.0
Egypt,SoothingSerenity Humidifier,Oct2004,526.0
Egypt,SoothingSerenity Humidifier,Nov2004,514.0
Egypt,SoothingSerenity Humidifier,Dec2004,523.0
Egypt,PurePaw Dog Shampoo,Mar2004,655.0
Egypt,SoothingPaws Cat Lotion,Sep2004,2113.0
Egypt,SoothingPaws Cat Lotion,Nov2004,663.0
Egypt,RadiantRover Pet Conditioner,Apr2004,1724.0
Egypt,RadiantRover Pet Conditioner,Jul2004,1797.0
Egypt,FreshFusion Flea and Tick Spray,Feb2004,587.0
Egypt,FreshFusion Flea and Tick Spray,Oct2004,629.0
Egypt,GentleGlow Pet Grooming Kit,Jan2004,2629.0
Egypt,GentleGlow Pet Grooming Kit,Sep2004,1876.0
Egypt,BrightBreeze Pet Odor Eliminator,Jan2004,495.0
Egypt,BrightBreeze Pet Odor Eliminator,Feb2004,480.0
Egypt,BrightBreeze Pet Odor Eliminator,Mar2004,502.0
Egypt,BrightBreeze Pet Odor Eliminator,Apr2004,537.0
Egypt,BrightBreeze Pet Odor Eliminator,May2004,539.0
Egypt,BrightBreeze Pet Odor Eliminator,Jun2004,514.0
Egypt,BrightBreeze Pet Odor Eliminator,Jul2004,523.0
Egypt,BrightBreeze Pet Odor Eliminator,Aug2004,522.0
Egypt,BrightBreeze Pet Odor Eliminator,Sep2004,996.0
Egypt,BrightBreeze Pet Odor Eliminator,Oct2004,542.0
Egypt,BrightBreeze Pet Odor Eliminator,Nov2004,1480.0
Egypt,BrightBreeze Pet Odor Eliminator,Dec2004,551.0
Egypt,EasyWash Pet Laundry Detergent,Apr2004,1589.0
Egypt,EasyWash Pet Laundry Detergent,May2004,1067.0
Egypt,EasyWash Pet Laundry Detergent,Dec2004,622.0
Egypt,SmellSational Pet Deodorizer,Jan2004,1104.0
Egypt,SmellSational Pet Deodorizer,Feb2004,2130.0
Egypt,SmellSational Pet Deodorizer,Jun2004,1223.0
Egypt,SmellSational Pet Deodorizer,Oct2004,1193.0
Egypt,SmellSational Pet Deodorizer,Nov2004,1008.0
Egypt,CalmingClean Dog Brush,Jan2004,2937.0
Egypt,CalmingClean Dog Brush,Feb2004,3061.0
Egypt,CalmingClean Dog Brush,Mar2004,1767.0
Egypt,CalmingClean Dog Brush,Apr2004,1848.0
Egypt,CalmingClean Dog Brush,May2004,2896.0
Egypt,CalmingClean Dog Brush,Jun2004,1712.0
Egypt,CalmingClean Dog Brush,Jul2004,1770.0
Egypt,CalmingClean Dog Brush,Aug2004,2716.0
Egypt,CalmingClean Dog Brush,Sep2004,2912.0
Egypt,CalmingClean Dog Brush,Oct2004,1885.0
Egypt,CalmingClean Dog Brush,Nov2004,1665.0
Egypt,CalmingClean Dog Brush,Dec2004,1612.0
Brazil,MorningMint,Jan2004,1431.0
Brazil,MorningMint,Feb2004,959.0
Brazil,MorningMint,Mar2004,907.0
Brazil,MorningMint,Apr2004,966.0
Brazil,MorningMint,May2004,757.0
Brazil,MorningMint,Jun2004,832.0
Brazil,MorningMint,Jul2004,1009.0
Brazil,MorningMint,Aug2004,1434.0
Brazil,MorningMint,Sep2004,999.0
Brazil,MorningMint,Oct2004,927.0
Brazil,MorningMint,Nov2004,905.0
Brazil,MorningMint,Dec2004,949.0
Brazil,FreshStart Toothpaste,Jan2004,1673.0
Brazil,FreshStart Toothpaste,Feb2004,1784.0
Brazil,FreshStart Toothpaste,Mar2004,1606.0
Brazil,FreshStart Toothpaste,Apr2004,1813.0
Brazil,FreshStart Toothpaste,May2004,1888.0
Brazil,FreshStart Toothpaste,Jun2004,1855.0
Brazil,FreshStart Toothpaste,Jul2004,1777.0
Brazil,FreshStart Toothpaste,Aug2004,1580.0
Brazil,FreshStart Toothpaste,Sep2004,1830.0
Brazil,FreshStart Toothpaste,Oct2004,1863.0
Brazil,FreshStart Toothpaste,Nov2004,1862.0
Brazil,FreshStart Toothpaste,Dec2004,1692.0
Brazil,BriteBite Toothbrush,Jan2004,704.0
Brazil,BriteBite Toothbrush,Feb2004,667.0
Brazil,BriteBite Toothbrush,Mar2004,640.0
Brazil,BriteBite Toothbrush,Apr2004,729.0
Brazil,BriteBite Toothbrush,May2004,585.0
Brazil,BriteBite Toothbrush,Jun2004,635.0
Brazil,BriteBite Toothbrush,Jul2004,667.0
Brazil,BriteBite Toothbrush,Aug2004,639.0
Brazil,BriteBite Toothbrush,Sep2004,671.0
Brazil,BriteBite Toothbrush,Oct2004,689.0
Brazil,BriteBite Toothbrush,Nov2004,648.0
Brazil,BriteBite Toothbrush,Dec2004,675.0
Brazil,CleanSlate Mouthwash,Jan2004,1040.0
Brazil,CleanSlate Mouthwash,Feb2004,1054.0
Brazil,CleanSlate Mouthwash,Mar2004,1157.0
Brazil,CleanSlate Mouthwash,Apr2004,1246.0
Brazil,CleanSlate Mouthwash,May2004,1083.0
Brazil,CleanSlate Mouthwash,Jun2004,1116.0
Brazil,CleanSlate Mouthwash,Jul2004,1027.0
Brazil,CleanSlate Mouthwash,Aug2004,1141.0
Brazil,CleanSlate Mouthwash,Sep2004,1048.0
Brazil,CleanSlate Mouthwash,Oct2004,1050.0
Brazil,CleanSlate Mouthwash,Nov2004,1149.0
Brazil,CleanSlate Mouthwash,Dec2004,1172.0
Brazil,BreathBliss Mints,Jan2004,1226.0
Brazil,BreathBliss Mints,Feb2004,1235.0
Brazil,BreathBliss Mints,Mar2004,1104.0
Brazil,BreathBliss Mints,Apr2004,1440.0
Brazil,BreathBliss Mints,May2004,1257.0
Brazil,BreathBliss Mints,Jun2004,1158.0
Brazil,BreathBliss Mints,Jul2004,1189.0
Brazil,BreathBliss Mints,Aug2004,1313.0
Brazil,BreathBliss Mints,Sep2004,1017.0
Brazil,BreathBliss Mints,Oct2004,1267.0
Brazil,BreathBliss Mints,Nov2004,1299.0
Brazil,BreathBliss Mints,Dec2004,1243.0
Brazil,DentalDefense Toothpaste,Jan2004,569.0
Brazil,DentalDefense Toothpaste,Feb2004,631.0
Brazil,DentalDefense Toothpaste,Mar2004,664.0
Brazil,DentalDefense Toothpaste,Apr2004,671.0
Brazil,DentalDefense Toothpaste,May2004,612.0
Brazil,DentalDefense Toothpaste,Jun2004,623.0
Brazil,DentalDefense Toothpaste,Jul2004,672.0
Brazil,DentalDefense Toothpaste,Aug2004,636.0
Brazil,DentalDefense Toothpaste,Sep2004,2460.0
Brazil,DentalDefense Toothpaste,Oct2004,592.0
Brazil,DentalDefense Toothpaste,Nov2004,638.0
Brazil,DentalDefense Toothpaste,Dec2004,658.0
Brazil,SparklingSmile Water Flosser,Jan2004,1470.0
Brazil,SparklingSmile Water Flosser,Feb2004,1614.0
Brazil,SparklingSmile Water Flosser,Mar2004,1583.0
Brazil,SparklingSmile Water Flosser,Apr2004,1670.0
Brazil,SparklingSmile Water Flosser,May2004,1345.0
Brazil,SparklingSmile Water Flosser,Jun2004,1476.0
Brazil,SparklingSmile Water Flosser,Jul2004,1450.0
Brazil,SparklingSmile Water Flosser,Aug2004,1567.0
Brazil,SparklingSmile Water Flosser,Sep2004,1539.0
Brazil,SparklingSmile Water Flosser,Oct2004,1484.0
Brazil,SparklingSmile Water Flosser,Nov2004,2888.0
Brazil,SparklingSmile Water Flosser,Dec2004,1478.0
Brazil,FreshFusion Mouth Rinse,Jan2004,1652.0
Brazil,FreshFusion Mouth Rinse,Feb2004,1649.0
Brazil,FreshFusion Mouth Rinse,Mar2004,911.0
Brazil,FreshFusion Mouth Rinse,Apr2004,962.0
Brazil,FreshFusion Mouth Rinse,May2004,830.0
Brazil,FreshFusion Mouth Rinse,Jun2004,1005.0
Brazil,FreshFusion Mouth Rinse,Jul2004,1720.0
Brazil,FreshFusion Mouth Rinse,Aug2004,927.0
Brazil,FreshFusion Mouth Rinse,Sep2004,941.0
Brazil,FreshFusion Mouth Rinse,Oct2004,919.0
Brazil,FreshFusion Mouth Rinse,Nov2004,992.0
Brazil,FreshFusion Mouth Rinse,Dec2004,934.0
Brazil,SmileSavvy Tooth Whitening Kit,Jan2004,1291.0
Brazil,SmileSavvy Tooth Whitening Kit,Feb2004,1407.0
Brazil,SmileSavvy Tooth Whitening Kit,Mar2004,1369.0
Brazil,SmileSavvy Tooth Whitening Kit,Apr2004,1395.0
Brazil,SmileSavvy Tooth Whitening Kit,May2004,1322.0
Brazil,SmileSavvy Tooth Whitening Kit,Jun2004,1450.0
Brazil,SmileSavvy Tooth Whitening Kit,Jul2004,1362.0
Brazil,SmileSavvy Tooth Whitening Kit,Aug2004,1398.0
Brazil,SmileSavvy Tooth Whitening Kit,Sep2004,1471.0
Brazil,SmileSavvy Tooth Whitening Kit,Oct2004,1354.0
Brazil,SmileSavvy Tooth Whitening Kit,Nov2004,1373.0
Brazil,SmileSavvy Tooth Whitening Kit,Dec2004,1315.0
Brazil,DailyDazzle Toothpaste,Jan2004,1691.0
Brazil,DailyDazzle Toothpaste,Feb2004,1825.0
Brazil,DailyDazzle Toothpaste,Mar2004,1836.0
Brazil,DailyDazzle Toothpaste,Apr2004,1768.0
Brazil,DailyDazzle Toothpaste,May2004,1711.0
Brazil,DailyDazzle Toothpaste,Jun2004,1931.0
Brazil,DailyDazzle Toothpaste,Jul2004,1932.0
Brazil,DailyDazzle Toothpaste,Aug2004,1879.0
Brazil,DailyDazzle Toothpaste,Sep2004,1722.0
Brazil,DailyDazzle Toothpaste,Oct2004,1812.0
Brazil,DailyDazzle Toothpaste,Nov2004,1893.0
Brazil,DailyDazzle Toothpaste,Dec2004,1771.0
Brazil,MorningBreeze Gum Care,Jan2004,1168.0
Brazil,MorningBreeze Gum Care,Feb2004,1316.0
Brazil,MorningBreeze Gum Care,Mar2004,1302.0
Brazil,MorningBreeze Gum Care,Apr2004,1214.0
Brazil,MorningBreeze Gum Care,May2004,1188.0
Brazil,MorningBreeze Gum Care,Jun2004,1052.0
Brazil,MorningBreeze Gum Care,Jul2004,1135.0
Brazil,MorningBreeze Gum Care,Aug2004,1132.0
Brazil,MorningBreeze Gum Care,Sep2004,1260.0
Brazil,MorningBreeze Gum Care,Oct2004,1272.0
Brazil,MorningBreeze Gum Care,Nov2004,1289.0
Brazil,MorningBreeze Gum Care,Dec2004,1286.0
Brazil,OralEase Plus Toothbrush,Jan2004,1338.0
Brazil,OralEase Plus Toothbrush,Feb2004,1280.0
Brazil,OralEase Plus Toothbrush,Mar2004,1321.0
Brazil,OralEase Plus Toothbrush,Apr2004,1296.0
Brazil,OralEase Plus Toothbrush,May2004,1329.0
Brazil,OralEase Plus Toothbrush,Jun2004,1318.0
Brazil,OralEase Plus Toothbrush,Jul2004,1291.0
Brazil,OralEase Plus Toothbrush,Aug2004,1281.0
Brazil,OralEase Plus Toothbrush,Sep2004,1493.0
Brazil,OralEase Plus Toothbrush,Oct2004,1302.0
Brazil,OralEase Plus Toothbrush,Nov2004,1331.0
Brazil,OralEase Plus Toothbrush,Dec2004,1244.0
Brazil,BreatheEasy Inhalant,Jan2004,770.0
Brazil,BreatheEasy Inhalant,Feb2004,757.0
Brazil,BreatheEasy Inhalant,Mar2004,737.0
Brazil,BreatheEasy Inhalant,Apr2004,743.0
Brazil,BreatheEasy Inhalant,May2004,872.0
Brazil,BreatheEasy Inhalant,Jun2004,766.0
Brazil,BreatheEasy Inhalant,Jul2004,756.0
Brazil,BreatheEasy Inhalant,Aug2004,741.0
Brazil,BreatheEasy Inhalant,Sep2004,733.0
Brazil,BreatheEasy Inhalant,Oct2004,845.0
Brazil,BreatheEasy Inhalant,Nov2004,805.0
Brazil,BreatheEasy Inhalant,Dec2004,794.0
Brazil,SmilesSoPure Waterpik,Jan2004,2066.0
Brazil,SmilesSoPure Waterpik,Feb2004,1919.0
Brazil,SmilesSoPure Waterpik,Mar2004,2049.0
Brazil,SmilesSoPure Waterpik,Apr2004,2036.0
Brazil,SmilesSoPure Waterpik,May2004,1959.0
Brazil,SmilesSoPure Waterpik,Jun2004,1908.0
Brazil,SmilesSoPure Waterpik,Jul2004,2651.0
Brazil,SmilesSoPure Waterpik,Aug2004,2067.0
Brazil,SmilesSoPure Waterpik,Sep2004,1950.0
Brazil,SmilesSoPure Waterpik,Oct2004,2219.0
Brazil,SmilesSoPure Waterpik,Nov2004,1827.0
Brazil,SmilesSoPure Waterpik,Dec2004,1904.0
Brazil,FreshFix Mouthwash,May2004,778.0
Brazil,SparklingGlow Toothpaste,Jan2004,1544.0
Brazil,SparklingGlow Toothpaste,Feb2004,1501.0
Brazil,SparklingGlow Toothpaste,Mar2004,1380.0
Brazil,SparklingGlow Toothpaste,Apr2004,1464.0
Brazil,SparklingGlow Toothpaste,May2004,1540.0
Brazil,SparklingGlow Toothpaste,Jun2004,1290.0
Brazil,SparklingGlow Toothpaste,Jul2004,1381.0
Brazil,SparklingGlow Toothpaste,Aug2004,1402.0
Brazil,SparklingGlow Toothpaste,Sep2004,1440.0
Brazil,SparklingGlow Toothpaste,Oct2004,1380.0
Brazil,SparklingGlow Toothpaste,Nov2004,1450.0
Brazil,SparklingGlow Toothpaste,Dec2004,1494.0
Brazil,Purezza Body Wash,Jan2004,1438.0
Brazil,Purezza Body Wash,Feb2004,1260.0
Brazil,Purezza Body Wash,Mar2004,1391.0
Brazil,Purezza Body Wash,Apr2004,1303.0
Brazil,Purezza Body Wash,May2004,1157.0
Brazil,Purezza Body Wash,Jun2004,1260.0
Brazil,Purezza Body Wash,Jul2004,1232.0
Brazil,Purezza Body Wash,Aug2004,1296.0
Brazil,Purezza Body Wash,Sep2004,1896.0
Brazil,Purezza Body Wash,Oct2004,1214.0
Brazil,Purezza Body Wash,Nov2004,1283.0
Brazil,Purezza Body Wash,Dec2004,1334.0
Brazil,SkinSational Moisturizer,Jan2004,1141.0
Brazil,SoftStep Shaving Cream,Jan2004,1558.0
Brazil,SoftStep Shaving Cream,Feb2004,1377.0
Brazil,SoftStep Shaving Cream,Mar2004,1306.0
Brazil,SoftStep Shaving Cream,Apr2004,1454.0
Brazil,SoftStep Shaving Cream,May2004,1368.0
Brazil,SoftStep Shaving Cream,Jun2004,1545.0
Brazil,SoftStep Shaving Cream,Jul2004,1483.0
Brazil,SoftStep Shaving Cream,Aug2004,2124.0
Brazil,SoftStep Shaving Cream,Sep2004,1447.0
Brazil,SoftStep Shaving Cream,Oct2004,1515.0
Brazil,SoftStep Shaving Cream,Nov2004,1510.0
Brazil,SoftStep Shaving Cream,Dec2004,1429.0
Brazil,GentleGlow Face Lotion,Jan2004,628.0
Brazil,GentleGlow Face Lotion,Feb2004,803.0
Brazil,GentleGlow Face Lotion,Mar2004,905.0
Brazil,GentleGlow Face Lotion,Apr2004,860.0
Brazil,GentleGlow Face Lotion,May2004,796.0
Brazil,GentleGlow Face Lotion,Jun2004,712.0
Brazil,GentleGlow Face Lotion,Jul2004,704.0
Brazil,GentleGlow Face Lotion,Aug2004,751.0
Brazil,GentleGlow Face Lotion,Sep2004,752.0
Brazil,GentleGlow Face Lotion,Oct2004,847.0
Brazil,GentleGlow Face Lotion,Nov2004,832.0
Brazil,GentleGlow Face Lotion,Dec2004,752.0
Brazil,SilkSmooth Exfoliating Scrub,Jan2004,3235.0
Brazil,SilkSmooth Exfoliating Scrub,Feb2004,1533.0
Brazil,SilkSmooth Exfoliating Scrub,Mar2004,1647.0
Brazil,SilkSmooth Exfoliating Scrub,Apr2004,1603.0
Brazil,SilkSmooth Exfoliating Scrub,May2004,1356.0
Brazil,SilkSmooth Exfoliating Scrub,Jun2004,1540.0
Brazil,SilkSmooth Exfoliating Scrub,Jul2004,1532.0
Brazil,SilkSmooth Exfoliating Scrub,Aug2004,1595.0
Brazil,SilkSmooth Exfoliating Scrub,Sep2004,1418.0
Brazil,SilkSmooth Exfoliating Scrub,Oct2004,1458.0
Brazil,SilkSmooth Exfoliating Scrub,Nov2004,1577.0
Brazil,SilkSmooth Exfoliating Scrub,Dec2004,1492.0
Brazil,CleanSkin Acne Treatment,Dec2004,2805.0
Brazil,SunShield SPF 50 Lotion,Jan2004,1474.0
Brazil,SunShield SPF 50 Lotion,Feb2004,1407.0
Brazil,SunShield SPF 50 Lotion,Mar2004,1524.0
Brazil,SunShield SPF 50 Lotion,Apr2004,1488.0
Brazil,SunShield SPF 50 Lotion,May2004,2030.0
